,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
105423,545226,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-01 09:33:00,2.95,12428.0,Finland
105424,545226,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-03-01 09:33:00,1.25,12428.0,Finland
105425,545226,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-03-01 09:33:00,1.25,12428.0,Finland
105426,545226,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-03-01 09:33:00,1.25,12428.0,Finland
105427,545226,85034A,3 GARDENIA MORRIS BOXED CANDLES,4,2011-03-01 09:33:00,4.25,12428.0,Finland
105428,545226,72801C,4 ROSE PINK DINNER CANDLES,12,2011-03-01 09:33:00,1.25,12428.0,Finland
105429,545226,72801D,4 SKY BLUE DINNER CANDLES,12,2011-03-01 09:33:00,1.25,12428.0,Finland
105430,545226,21285,RETROSPOT CANDLE  MEDIUM,12,2011-03-01 09:33:00,2.1,12428.0,Finland
105431,545226,84569D,PACK 6 HEART/ICE-CREAM PATCHES,12,2011-03-01 09:33:00,1.25,12428.0,Finland
105432,545226,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,12,2011-03-01 09:33:00,1.25,12428.0,Finland
105433,545226,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-03-01 09:33:00,4.95,12428.0,Finland
105434,545226,22637,PIGGY BANK RETROSPOT ,4,2011-03-01 09:33:00,2.55,12428.0,Finland
105435,545226,22175,PINK OWL SOFT TOY,6,2011-03-01 09:33:00,2.95,12428.0,Finland
105436,545226,22176,BLUE OWL SOFT TOY,6,2011-03-01 09:33:00,2.95,12428.0,Finland
105437,545226,22483,RED GINGHAM TEDDY BEAR ,6,2011-03-01 09:33:00,2.95,12428.0,Finland
105438,545226,84584,PINK GINGHAM CAT WITH SCARF,6,2011-03-01 09:33:00,2.55,12428.0,Finland
105439,545226,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-03-01 09:33:00,4.95,12428.0,Finland
105440,545226,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-03-01 09:33:00,2.95,12428.0,Finland
105441,545226,22860,EASTER TIN CHICKS PINK DAISY,6,2011-03-01 09:33:00,1.65,12428.0,Finland
105442,545226,85213,MINI  ZINC GARDEN DECORATIONS ,24,2011-03-01 09:33:00,0.85,12428.0,Finland
105443,545226,22256,FELT FARM ANIMAL CHICKEN,12,2011-03-01 09:33:00,1.25,12428.0,Finland
105444,545226,35916C,PINK FELT HANGING HEART W FLOWER,12,2011-03-01 09:33:00,0.85,12428.0,Finland
105445,545226,22321,BIRD DECORATION RED RETROSPOT,12,2011-03-01 09:33:00,0.85,12428.0,Finland
105446,545226,35915B,BLUE KNITTED HEN ,6,2011-03-01 09:33:00,1.65,12428.0,Finland
105447,545226,22270,HAPPY EASTER HANGING DECORATION,4,2011-03-01 09:33:00,3.75,12428.0,Finland
105448,545226,22168,ORGANISER WOOD ANTIQUE WHITE ,2,2011-03-01 09:33:00,8.5,12428.0,Finland
105449,545226,21524,DOORMAT SPOTTY HOME SWEET HOME,6,2011-03-01 09:33:00,7.95,12428.0,Finland
105450,545226,48187,DOORMAT NEW ENGLAND,20,2011-03-01 09:33:00,6.75,12428.0,Finland
105451,545226,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-03-01 09:33:00,7.95,12428.0,Finland
105452,545226,20685,DOORMAT RED RETROSPOT,2,2011-03-01 09:33:00,7.95,12428.0,Finland
105453,545226,15058B,PINK POLKADOT GARDEN PARASOL,4,2011-03-01 09:33:00,7.95,12428.0,Finland
105454,545226,15058A,BLUE POLKADOT GARDEN PARASOL,4,2011-03-01 09:33:00,7.95,12428.0,Finland
105455,545226,22916,HERB MARKER THYME,12,2011-03-01 09:33:00,0.65,12428.0,Finland
105456,545226,22917,HERB MARKER ROSEMARY,12,2011-03-01 09:33:00,0.65,12428.0,Finland
105457,545226,22918,HERB MARKER PARSLEY,12,2011-03-01 09:33:00,0.65,12428.0,Finland
105458,545226,22919,HERB MARKER MINT,12,2011-03-01 09:33:00,0.65,12428.0,Finland
105459,545226,22920,HERB MARKER BASIL,12,2011-03-01 09:33:00,0.65,12428.0,Finland
105460,545226,22921,HERB MARKER CHIVES ,12,2011-03-01 09:33:00,0.65,12428.0,Finland
105461,545226,22960,JAM MAKING SET WITH JARS,6,2011-03-01 09:33:00,4.25,12428.0,Finland
105462,545226,22961,JAM MAKING SET PRINTED,12,2011-03-01 09:33:00,1.45,12428.0,Finland
105463,545226,22962,JAM JAR WITH PINK LID,12,2011-03-01 09:33:00,0.85,12428.0,Finland
105464,545226,85049C,ROMANTIC PINKS RIBBONS ,12,2011-03-01 09:33:00,1.25,12428.0,Finland
105465,545226,85049D,BRIGHT BLUES RIBBONS ,12,2011-03-01 09:33:00,1.25,12428.0,Finland
105466,545226,85049F,BABY BOOM RIBBONS ,12,2011-03-01 09:33:00,1.25,12428.0,Finland
105467,545226,84819,DANISH ROSE ROUND SEWING BOX,8,2011-03-01 09:33:00,3.39,12428.0,Finland
105468,545226,47566,PARTY BUNTING,4,2011-03-01 09:33:00,4.95,12428.0,Finland
105469,545226,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-03-01 09:33:00,5.45,12428.0,Finland
105470,545226,22498,WOODEN REGATTA BUNTING,3,2011-03-01 09:33:00,5.95,12428.0,Finland
105471,545226,22669,RED BABY BUNTING ,5,2011-03-01 09:33:00,2.95,12428.0,Finland
105472,545226,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-03-01 09:33:00,5.45,12428.0,Finland
105473,545226,22192,BLUE DINER WALL CLOCK,2,2011-03-01 09:33:00,8.5,12428.0,Finland
105474,545226,21115,ROSE CARAVAN DOORSTOP,4,2011-03-01 09:33:00,6.75,12428.0,Finland
105475,545226,21669,BLUE STRIPE CERAMIC DRAWER KNOB,24,2011-03-01 09:33:00,1.25,12428.0,Finland
105476,545226,21668,RED STRIPE CERAMIC DRAWER KNOB,24,2011-03-01 09:33:00,1.25,12428.0,Finland
105477,545226,21441,BLUE BIRDHOUSE DECORATION,12,2011-03-01 09:33:00,0.85,12428.0,Finland
105478,545226,21442,GREEN BIRDHOUSE DECORATION,12,2011-03-01 09:33:00,0.85,12428.0,Finland
105479,545226,22296,HEART IVORY TRELLIS LARGE,12,2011-03-01 09:33:00,1.65,12428.0,Finland
105480,545226,22595,GINGHAM HEART DECORATION,12,2011-03-01 09:33:00,0.85,12428.0,Finland
105481,545226,22868,NUMBER TILE COTTAGE GARDEN 0 ,8,2011-03-01 09:33:00,1.95,12428.0,Finland
105482,545226,22869,NUMBER TILE COTTAGE GARDEN 1,8,2011-03-01 09:33:00,1.95,12428.0,Finland
105483,545226,22870,NUMBER TILE COTTAGE GARDEN 2,8,2011-03-01 09:33:00,1.95,12428.0,Finland
105484,545226,22871,NUMBER TILE COTTAGE GARDEN 3 ,8,2011-03-01 09:33:00,1.95,12428.0,Finland
105485,545226,22872,NUMBER TILE COTTAGE GARDEN 4,8,2011-03-01 09:33:00,1.95,12428.0,Finland
105486,545226,22873,NUMBER TILE COTTAGE GARDEN 5,8,2011-03-01 09:33:00,1.95,12428.0,Finland
105487,545226,22874,NUMBER TILE COTTAGE GARDEN 6,8,2011-03-01 09:33:00,1.95,12428.0,Finland
105488,545226,22875,NUMBER TILE COTTAGE GARDEN 7,8,2011-03-01 09:33:00,1.95,12428.0,Finland
105489,545226,22876,NUMBER TILE COTTAGE GARDEN 8,8,2011-03-01 09:33:00,1.95,12428.0,Finland
105490,545226,22877,NUMBER TILE COTTAGE GARDEN 9,8,2011-03-01 09:33:00,1.95,12428.0,Finland
105491,545226,22317,FIVE CATS HANGING DECORATION,12,2011-03-01 09:33:00,2.95,12428.0,Finland
105492,545226,22318,FIVE HEART HANGING DECORATION,6,2011-03-01 09:33:00,2.95,12428.0,Finland
105493,545226,21164,HOME SWEET HOME METAL SIGN ,12,2011-03-01 09:33:00,2.95,12428.0,Finland
105494,545226,82552,WASHROOM METAL SIGN,12,2011-03-01 09:33:00,1.45,12428.0,Finland
105495,545226,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2011-03-01 09:33:00,2.95,12428.0,Finland
105496,545226,21462,"NURSERY A,B,C PAINTED LETTERS",2,2011-03-01 09:33:00,6.75,12428.0,Finland
105497,545226,22796,PHOTO FRAME 3 CLASSIC HANGING,4,2011-03-01 09:33:00,9.95,12428.0,Finland
105498,545226,84637,KITCHEN FLOWER POTS WALL PLAQUE,3,2011-03-01 09:33:00,5.95,12428.0,Finland
105499,545227,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2011-03-01 09:35:00,2.95,12428.0,Finland
105500,545227,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-03-01 09:35:00,1.25,12428.0,Finland
105501,545227,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-03-01 09:35:00,0.42,12428.0,Finland
105502,545227,22507,MEMO BOARD RETROSPOT  DESIGN,8,2011-03-01 09:35:00,4.95,12428.0,Finland
105503,545227,16156S,WRAP PINK FAIRY CAKES ,25,2011-03-01 09:35:00,0.42,12428.0,Finland
105504,545227,16161P,WRAP ENGLISH ROSE ,25,2011-03-01 09:35:00,0.42,12428.0,Finland
105505,545227,21499,BLUE POLKADOT WRAP,25,2011-03-01 09:35:00,0.42,12428.0,Finland
105506,545227,21500,PINK POLKADOT WRAP ,25,2011-03-01 09:35:00,0.42,12428.0,Finland
105507,545227,22706,WRAP COWBOYS  ,25,2011-03-01 09:35:00,0.42,12428.0,Finland
105508,545227,22052,VINTAGE CARAVAN GIFT WRAP,25,2011-03-01 09:35:00,0.42,12428.0,Finland
105509,545227,22986,GINGHAM ROSE WRAP,25,2011-03-01 09:35:00,0.42,12428.0,Finland
105510,545227,23230,WRAP ALPHABET DESIGN,25,2011-03-01 09:35:00,0.42,12428.0,Finland
105511,545227,21880,RED RETROSPOT TAPE,24,2011-03-01 09:35:00,0.65,12428.0,Finland
105512,545227,22714,CARD BIRTHDAY COWBOY,12,2011-03-01 09:35:00,0.42,12428.0,Finland
105513,545227,22037,ROBOT BIRTHDAY CARD,12,2011-03-01 09:35:00,0.42,12428.0,Finland
105514,545227,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-03-01 09:35:00,0.42,12428.0,Finland
105515,545227,84744,S/6 SEW ON CROCHET FLOWERS,24,2011-03-01 09:35:00,1.25,12428.0,Finland
105516,545227,84673B,BLUE FLY SWAT,24,2011-03-01 09:35:00,0.65,12428.0,Finland
105517,545227,22922,FRIDGE MAGNETS US DINER ASSORTED,24,2011-03-01 09:35:00,0.85,12428.0,Finland
105518,545227,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,2011-03-01 09:35:00,0.42,12428.0,Finland
105519,545227,22395,PAPERWEIGHT VINTAGE PAISLEY,6,2011-03-01 09:35:00,2.55,12428.0,Finland
105520,545227,47367B,PAIR PADDED HANGERS PINK CHECK,8,2011-03-01 09:35:00,3.75,12428.0,Finland
105521,545227,21199,PINK  HEART CONFETTI IN TUBE,12,2011-03-01 09:35:00,1.65,12428.0,Finland
105522,545227,22846,BREAD BIN DINER STYLE RED ,2,2011-03-01 09:35:00,16.95,12428.0,Finland
105523,545227,35241,ENAMEL BLUE RIM BISCUIT BIN,3,2011-03-01 09:35:00,4.95,12428.0,Finland
105524,545227,21217,RED RETROSPOT ROUND CAKE TINS,5,2011-03-01 09:35:00,9.95,12428.0,Finland
105525,545227,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-01 09:35:00,0.55,12428.0,Finland
105526,545227,22201,FRYING PAN BLUE POLKADOT,8,2011-03-01 09:35:00,4.25,12428.0,Finland
105527,545227,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,2011-03-01 09:35:00,1.49,12428.0,Finland
105528,545227,22204,MILK PAN BLUE POLKADOT,8,2011-03-01 09:35:00,3.75,12428.0,Finland
105529,545227,22203,MILK PAN RED RETROSPOT,4,2011-03-01 09:35:00,3.75,12428.0,Finland
105530,545227,20998,ROSE DU SUD OVEN GLOVE,12,2011-03-01 09:35:00,2.95,12428.0,Finland
105531,545227,21154,RED RETROSPOT OVEN GLOVE ,10,2011-03-01 09:35:00,1.25,12428.0,Finland
105532,545227,22073,RED RETROSPOT STORAGE JAR,32,2011-03-01 09:35:00,3.39,12428.0,Finland
105533,545227,35809A,ENAMEL PINK TEA CONTAINER,6,2011-03-01 09:35:00,2.1,12428.0,Finland
105534,545227,35810A,ENAMEL PINK COFFEE CONTAINER,6,2011-03-01 09:35:00,2.1,12428.0,Finland
105535,545227,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",4,2011-03-01 09:35:00,4.95,12428.0,Finland
105536,545227,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-03-01 09:35:00,3.25,12428.0,Finland
105537,545227,20752,BLUE POLKADOT WASHING UP GLOVES,6,2011-03-01 09:35:00,2.1,12428.0,Finland
105538,545227,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-03-01 09:35:00,2.1,12428.0,Finland
105539,545227,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-03-01 09:35:00,2.55,12428.0,Finland
105540,545227,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-03-01 09:35:00,1.65,12428.0,Finland
105541,545227,22628,PICNIC BOXES SET OF 3 RETROSPOT ,12,2011-03-01 09:35:00,4.95,12428.0,Finland
105542,545227,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-03-01 09:35:00,2.95,12428.0,Finland
105543,545227,21394,RED POLKADOT BEAKER ,18,2011-03-01 09:35:00,1.95,12428.0,Finland
105544,545227,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-03-01 09:35:00,0.65,12428.0,Finland
105545,545227,21078,SET/20 STRAWBERRY PAPER NAPKINS ,24,2011-03-01 09:35:00,0.85,12428.0,Finland
105546,545227,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-03-01 09:35:00,0.85,12428.0,Finland
105547,545227,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,2011-03-01 09:35:00,2.95,12428.0,Finland
105548,545227,21937,STRAWBERRY   PICNIC BAG,5,2011-03-01 09:35:00,2.95,12428.0,Finland
105549,545227,21936,RED RETROSPOT PICNIC BAG,5,2011-03-01 09:35:00,2.95,12428.0,Finland
105550,545227,21094,SET/6 RED SPOTTY PAPER PLATES,24,2011-03-01 09:35:00,0.85,12428.0,Finland
105551,545227,21095,SET/6 POSIES PAPER PLATES,12,2011-03-01 09:35:00,0.85,12428.0,Finland
105552,545227,21087,SET/6 POSIES PAPER CUPS,12,2011-03-01 09:35:00,0.65,12428.0,Finland
105553,545227,21533,RETROSPOT LARGE MILK JUG,6,2011-03-01 09:35:00,4.95,12428.0,Finland
105554,545227,22221,CAKE STAND LOVEBIRD 2 TIER PINK,4,2011-03-01 09:35:00,9.95,12428.0,Finland
105555,545227,22223,CAKE PLATE LOVEBIRD PINK,6,2011-03-01 09:35:00,4.95,12428.0,Finland
105556,545227,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,4,2011-03-01 09:35:00,9.95,12428.0,Finland
105557,545227,21537,RED RETROSPOT PUDDING BOWL,12,2011-03-01 09:35:00,4.25,12428.0,Finland
105558,545227,84821,DANISH ROSE DELUXE COASTER,24,2011-03-01 09:35:00,0.85,12428.0,Finland
105559,545227,84510A,SET OF 4 ENGLISH ROSE COASTERS,10,2011-03-01 09:35:00,1.25,12428.0,Finland
105560,545227,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,8,2011-03-01 09:35:00,12.75,12428.0,Finland
105561,545227,84968D,SET OF 16 VINTAGE RED CUTLERY,8,2011-03-01 09:35:00,12.75,12428.0,Finland
105562,545227,84968A,SET OF 16 VINTAGE ROSE CUTLERY,6,2011-03-01 09:35:00,12.75,12428.0,Finland
105563,545227,21401,BLUE PUDDING SPOON,12,2011-03-01 09:35:00,0.42,12428.0,Finland
105564,545227,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,12,2011-03-01 09:35:00,4.25,12428.0,Finland
105565,545227,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,2,2011-03-01 09:35:00,12.75,12428.0,Finland
105566,545227,84279B,CHERRY BLOSSOM DECORATIVE FLASK,4,2011-03-01 09:35:00,3.75,12428.0,Finland
105567,545227,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-03-01 09:35:00,1.45,12428.0,Finland
105568,545227,84531B,BLUE KNITTED EGG COSY,6,2011-03-01 09:35:00,1.95,12428.0,Finland
105569,545227,21246,RED RETROSPOT BIG BOWL,6,2011-03-01 09:35:00,4.95,12428.0,Finland
105570,545227,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,12,2011-03-01 09:35:00,3.75,12428.0,Finland
105571,545227,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,2011-03-01 09:35:00,0.85,12428.0,Finland
105572,545227,21877,HOME SWEET HOME MUG,12,2011-03-01 09:35:00,1.25,12428.0,Finland
